"","state","county","crop","average","event","hyp_loss"
"43822","NE","Lancaster","Other grain",-19.3,"Drought",-23.16
"43823","NE","Lincoln","Other grain",-25.7,"Drought",-30.84
"43824","NE","Logan","Other grain",-23.2,"Drought",-27.84
"43825","NE","Loup","Other grain",-24.6,"Drought",-29.52
"43826","NE","Madison","Other grain",-25.4,"Drought",-30.48
"43827","NE","McPherson","Other grain",-26.4,"Drought",-31.68
"43828","NE","Merrick","Other grain",-27,"Drought",-32.4
"43829","NE","Morrill","Other grain",-29.3,"Drought",-35.16
"43830","NE","Nance","Other grain",-26.3,"Drought",-31.56
"43831","NE","Nemaha","Other grain",-16.1,"Drought",-19.32
"43832","NE","Nuckolls","Other grain",-12.8,"Drought",-15.36
"43833","NE","Otoe","Other grain",-15.7,"Drought",-18.84
"43834","NE","Pawnee","Other grain",-15.7,"Drought",-18.84
"43835","NE","Perkins","Other grain",-23.1,"Drought",-27.72
"43836","NE","Phelps","Other grain",-20.1,"Drought",-24.12
"43837","NE","Pierce","Other grain",-25.4,"Drought",-30.48
"43838","NE","Platte","Other grain",-25.2,"Drought",-30.24
"43839","NE","Polk","Other grain",-19.2,"Drought",-23.04
"43840","NE","Red Willow","Other grain",-24.8,"Drought",-29.76
"43841","NE","Richardson","Other grain",-14.2,"Drought",-17.04
"43842","NE","Rock","Other grain",-19.5,"Drought",-23.4
"43843","NE","Saline","Other grain",-18.3,"Drought",-21.96
"43844","NE","Sarpy","Other grain",-15.9,"Drought",-19.08
"43845","NE","Saunders","Other grain",-19.2,"Drought",-23.04
"43846","NE","Scotts Bluff","Other grain",-31.2,"Drought",-37.44
"43847","NE","Seward","Other grain",-19,"Drought",-22.8
"43848","NE","Sheridan","Other grain",-28.6,"Drought",-34.32
"43849","NE","Sherman","Other grain",-26.6,"Drought",-31.92
"43850","NE","Sioux","Other grain",-27.2,"Drought",-32.64
"43851","NE","Stanton","Other grain",-24.4,"Drought",-29.28
"43852","NE","Thayer","Other grain",-13.1,"Drought",-15.72
"43853","NE","Thomas","Other grain",-27.1,"Drought",-32.52
"43854","NE","Thurston","Other grain",-16.4,"Drought",-19.68
"43855","NE","Valley","Other grain",-26.3,"Drought",-31.56
"43856","NE","Washington","Other grain",-18.8,"Drought",-22.56
"43857","NE","Wayne","Other grain",-21.3,"Drought",-25.56
"43858","NE","Webster","Other grain",-16.1,"Drought",-19.32
"43859","NE","Wheeler","Other grain",-22.9,"Drought",-27.48
"43860","NE","York","Other grain",-20.8,"Drought",-24.96
"43861","NE","Adams","Other grain",-3.3,"Extreme heat",-3.96
"43862","NE","Antelope","Other grain",-1.6,"Extreme heat",-1.92
"43863","NE","Banner","Other grain",-3.1,"Extreme heat",-3.72
"43864","NE","Blaine","Other grain",-0.7,"Extreme heat",-0.84
"43865","NE","Box Butte","Other grain",-0.9,"Extreme heat",-1.08
"43866","NE","Boyd","Other grain",-3.7,"Extreme heat",-4.44
"43867","NE","Brown","Other grain",-0.5,"Extreme heat",-0.6
"43868","NE","Buffalo","Other grain",-2.9,"Extreme heat",-3.48
"43869","NE","Burt","Other grain",-4.6,"Extreme heat",-5.52
"43870","NE","Butler","Other grain",-5,"Extreme heat",-6
"43871","NE","Cass","Other grain",-8.3,"Extreme heat",-9.96
"43872","NE","Cedar","Other grain",-1.6,"Extreme heat",-1.92
"43873","NE","Cherry","Other grain",-0.5,"Extreme heat",-0.6
"43874","NE","Cheyenne","Other grain",-1.7,"Extreme heat",-2.04
"43875","NE","Clay","Other grain",-3.3,"Extreme heat",-3.96
"43876","NE","Colfax","Other grain",-5,"Extreme heat",-6
"43877","NE","Cuming","Other grain",-5.2,"Extreme heat",-6.24
"43878","NE","Custer","Other grain",-0.2,"Extreme heat",-0.24
"43879","NE","Dakota","Other grain",-1.6,"Extreme heat",-1.92
"43880","NE","Dawes","Other grain",-5,"Extreme heat",-6
"43881","NE","Dawson","Other grain",-2.4,"Extreme heat",-2.88
"43882","NE","Deuel","Other grain",-1.5,"Extreme heat",-1.8
"43883","NE","Dixon","Other grain",-1.7,"Extreme heat",-2.04
"43884","NE","Dodge","Other grain",-7.5,"Extreme heat",-9
"43885","NE","Douglas","Other grain",-8.2,"Extreme heat",-9.84
"43886","NE","Fillmore","Other grain",-2.6,"Extreme heat",-3.12
"43887","NE","Franklin","Other grain",-2.6,"Extreme heat",-3.12
"43888","NE","Frontier","Other grain",-0.1,"Extreme heat",-0.12
"43889","NE","Furnas","Other grain",-0.5,"Extreme heat",-0.6
"43890","NE","Gage","Other grain",-2,"Extreme heat",-2.4
"43891","NE","Garfield","Other grain",-1.3,"Extreme heat",-1.56
"43892","NE","Gosper","Other grain",-0.6,"Extreme heat",-0.72
"43893","NE","Grant","Other grain",-0.2,"Extreme heat",-0.24
"43894","NE","Greeley","Other grain",-0.2,"Extreme heat",-0.24
"43895","NE","Hall","Other grain",-2.1,"Extreme heat",-2.52
"43896","NE","Hamilton","Other grain",-1.4,"Extreme heat",-1.68
"43897","NE","Harlan","Other grain",-1.5,"Extreme heat",-1.8
"43898","NE","Hayes","Other grain",-1.7,"Extreme heat",-2.04
"43899","NE","Holt","Other grain",-3.1,"Extreme heat",-3.72
"43900","NE","Hooker","Other grain",-3,"Extreme heat",-3.6
"43901","NE","Howard","Other grain",-1,"Extreme heat",-1.2
"43902","NE","Jefferson","Other grain",-3.3,"Extreme heat",-3.96
"43903","NE","Johnson","Other grain",-2.2,"Extreme heat",-2.64
"43904","NE","Kearney","Other grain",-4.3,"Extreme heat",-5.16
"43905","NE","Keith","Other grain",-1.3,"Extreme heat",-1.56
"43906","NE","Keya Paha","Other grain",-0.1,"Extreme heat",-0.12
"43907","NE","Kimball","Other grain",-2.6,"Extreme heat",-3.12
"43908","NE","Knox","Other grain",-3.2,"Extreme heat",-3.84
"43909","NE","Lancaster","Other grain",-4.1,"Extreme heat",-4.92
"43910","NE","Lincoln","Other grain",-1.6,"Extreme heat",-1.92
"43911","NE","Logan","Other grain",-0.1,"Extreme heat",-0.12
"43912","NE","Madison","Other grain",-1.1,"Extreme heat",-1.32
"43913","NE","Merrick","Other grain",-0.6,"Extreme heat",-0.72
"43914","NE","Morrill","Other grain",-0.4,"Extreme heat",-0.48
"43915","NE","Nance","Other grain",-0.2,"Extreme heat",-0.24
"43916","NE","Nemaha","Other grain",-2,"Extreme heat",-2.4
"43917","NE","Nuckolls","Other grain",-1.6,"Extreme heat",-1.92
"43918","NE","Otoe","Other grain",-5.4,"Extreme heat",-6.48
"43919","NE","Pawnee","Other grain",-1.9,"Extreme heat",-2.28
"43920","NE","Perkins","Other grain",-0.4,"Extreme heat",-0.48
"43921","NE","Phelps","Other grain",-2,"Extreme heat",-2.4
"43922","NE","Pierce","Other grain",-0.7,"Extreme heat",-0.84
"43923","NE","Platte","Other grain",-1.6,"Extreme heat",-1.92
"43924","NE","Polk","Other grain",-1.6,"Extreme heat",-1.92
"43925","NE","Richardson","Other grain",-2.2,"Extreme heat",-2.64
"43926","NE","Saline","Other grain",-3,"Extreme heat",-3.6
"43927","NE","Sarpy","Other grain",-8.7,"Extreme heat",-10.44
"43928","NE","Saunders","Other grain",-8.1,"Extreme heat",-9.72
"43929","NE","Scotts Bluff","Other grain",-3.1,"Extreme heat",-3.72
"43930","NE","Seward","Other grain",-3.6,"Extreme heat",-4.32
"43931","NE","Sheridan","Other grain",-2.2,"Extreme heat",-2.64
"43932","NE","Sherman","Other grain",-1.6,"Extreme heat",-1.92
"43933","NE","Sioux","Other grain",-3.7,"Extreme heat",-4.44
"43934","NE","Stanton","Other grain",-3.1,"Extreme heat",-3.72
"43935","NE","Thayer","Other grain",-1.8,"Extreme heat",-2.16
"43936","NE","Thomas","Other grain",-3.7,"Extreme heat",-4.44
"43937","NE","Thurston","Other grain",-1.1,"Extreme heat",-1.32
"43938","NE","Valley","Other grain",-1.6,"Extreme heat",-1.92
"43939","NE","Washington","Other grain",-7.8,"Extreme heat",-9.36
"43940","NE","Wayne","Other grain",-1.5,"Extreme heat",-1.8
"43941","NE","Webster","Other grain",-2,"Extreme heat",-2.4
"43942","NE","Wheeler","Other grain",-0.2,"Extreme heat",-0.24
"43943","NE","York","Other grain",-2.9,"Extreme heat",-3.48
"43944","NJ","Atlantic","Other grain",-2,"Drought",-2.4
"43945","NJ","Bergen","Other grain",-0.7,"Drought",-0.84
"43946","NJ","Burlington","Other grain",-2.6,"Drought",-3.12
"43947","NJ","Camden","Other grain",-1.5,"Drought",-1.8
"43948","NJ","Cape May","Other grain",-3,"Drought",-3.6
"43949","NJ","Cumberland","Other grain",-2.2,"Drought",-2.64
"43950","NJ","Essex","Other grain",-1.5,"Drought",-1.8
"43951","NJ","Gloucester","Other grain",-1.8,"Drought",-2.16
"43952","NJ","Hunterdon","Other grain",-2.4,"Drought",-2.88
"43953","NJ","Mercer","Other grain",-2.6,"Drought",-3.12
"43954","NJ","Middlesex","Other grain",-3.8,"Drought",-4.56
"43955","NJ","Monmouth","Other grain",-3.6,"Drought",-4.32
"43956","NJ","Morris","Other grain",-3.9,"Drought",-4.68
"43957","NJ","Ocean","Other grain",-3.9,"Drought",-4.68
"43958","NJ","Passaic","Other grain",-0.7,"Drought",-0.84
"43959","NJ","Salem","Other grain",-2.4,"Drought",-2.88
"43960","NJ","Somerset","Other grain",-2.9,"Drought",-3.48
"43961","NJ","Sussex","Other grain",-3.8,"Drought",-4.56
"43962","NJ","Union","Other grain",-1.3,"Drought",-1.56
"43963","NJ","Warren","Other grain",-3.4,"Drought",-4.08
"43964","NJ","Atlantic","Other grain",-3.7,"Extreme heat",-4.44
"43965","NJ","Bergen","Other grain",-4.4,"Extreme heat",-5.28
"43966","NJ","Burlington","Other grain",-4.3,"Extreme heat",-5.16
"43967","NJ","Camden","Other grain",-4.1,"Extreme heat",-4.92
"43968","NJ","Cape May","Other grain",-5,"Extreme heat",-6
"43969","NJ","Cumberland","Other grain",-3.8,"Extreme heat",-4.56
"43970","NJ","Essex","Other grain",-5.6,"Extreme heat",-6.72
"43971","NJ","Gloucester","Other grain",-3.7,"Extreme heat",-4.44
"43972","NJ","Hunterdon","Other grain",-10.7,"Extreme heat",-12.84
"43973","NJ","Mercer","Other grain",-7.4,"Extreme heat",-8.88
"43974","NJ","Middlesex","Other grain",-9.7,"Extreme heat",-11.64
"43975","NJ","Monmouth","Other grain",-5.9,"Extreme heat",-7.08
"43976","NJ","Morris","Other grain",-10.7,"Extreme heat",-12.84
"43977","NJ","Ocean","Other grain",-4.4,"Extreme heat",-5.28
"43978","NJ","Passaic","Other grain",-5.9,"Extreme heat",-7.08
"43979","NJ","Salem","Other grain",-3,"Extreme heat",-3.6
"43980","NJ","Somerset","Other grain",-11,"Extreme heat",-13.2
"43981","NJ","Sussex","Other grain",-9.6,"Extreme heat",-11.52
"43982","NJ","Union","Other grain",-6,"Extreme heat",-7.2
"43983","NJ","Warren","Other grain",-9.6,"Extreme heat",-11.52
"43984","NM","Bernalillo","Other grain",-22.2,"Drought",-26.64
"43985","NM","Catron","Other grain",-16.6,"Drought",-19.92
"43986","NM","Chaves","Other grain",-12.2,"Drought",-14.64
"43987","NM","Cibola","Other grain",-19.4,"Drought",-23.28
"43988","NM","Colfax","Other grain",-20.8,"Drought",-24.96
"43989","NM","Curry","Other grain",-24.9,"Drought",-29.88
"43990","NM","Debaca","Other grain",-30.1,"Drought",-36.12
"43991","NM","Dona Ana","Other grain",-21,"Drought",-25.2
"43992","NM","Eddy","Other grain",-13,"Drought",-15.6
"43993","NM","Grant","Other grain",-21.5,"Drought",-25.8
"43994","NM","Guadalupe","Other grain",-26.2,"Drought",-31.44
"43995","NM","Harding","Other grain",-18.9,"Drought",-22.68
"43996","NM","Hidalgo","Other grain",-20.4,"Drought",-24.48
"43997","NM","Lea","Other grain",-11.5,"Drought",-13.8
"43998","NM","Lincoln","Other grain",-28.5,"Drought",-34.2
"43999","NM","Los Alamos","Other grain",-22.5,"Drought",-27
"44000","NM","Luna","Other grain",-21.7,"Drought",-26.04
"44001","NM","McKinley","Other grain",-20,"Drought",-24
"44002","NM","Mora","Other grain",-17.3,"Drought",-20.76
"44003","NM","Otero","Other grain",-18,"Drought",-21.6
"44004","NM","Quay","Other grain",-21.9,"Drought",-26.28
"44005","NM","Rio Arriba","Other grain",-15.1,"Drought",-18.12
"44006","NM","Roosevelt","Other grain",-26.1,"Drought",-31.32
"44007","NM","San Juan","Other grain",-24.2,"Drought",-29.04
"44008","NM","San Miguel","Other grain",-21,"Drought",-25.2
"44009","NM","Sandoval","Other grain",-19.5,"Drought",-23.4
"44010","NM","Santa Fe","Other grain",-22.5,"Drought",-27
"44011","NM","Sierra","Other grain",-11.5,"Drought",-13.8
"44012","NM","Socorro","Other grain",-24.9,"Drought",-29.88
"44013","NM","Taos","Other grain",-14.4,"Drought",-17.28
"44014","NM","Torrance","Other grain",-24.3,"Drought",-29.16
"44015","NM","Union","Other grain",-19.6,"Drought",-23.52
"44016","NM","Valencia","Other grain",-22.8,"Drought",-27.36
"44017","NM","Bernalillo","Other grain",-5.5,"Extreme heat",-6.6
"44018","NM","Catron","Other grain",-2.5,"Extreme heat",-3
"44019","NM","Cibola","Other grain",-2.6,"Extreme heat",-3.12
"44020","NM","Colfax","Other grain",-2.8,"Extreme heat",-3.36
"44021","NM","Curry","Other grain",-1.5,"Extreme heat",-1.8
"44022","NM","Debaca","Other grain",-8.5,"Extreme heat",-10.2
"44023","NM","Dona Ana","Other grain",-4.9,"Extreme heat",-5.88
"44024","NM","Eddy","Other grain",-1.5,"Extreme heat",-1.8
"44025","NM","Grant","Other grain",-0.3,"Extreme heat",-0.36
"44026","NM","Guadalupe","Other grain",-3,"Extreme heat",-3.6
"44027","NM","Harding","Other grain",-4,"Extreme heat",-4.8
"44028","NM","Hidalgo","Other grain",-3.6,"Extreme heat",-4.32
"44029","NM","Lincoln","Other grain",-7.6,"Extreme heat",-9.12
"44030","NM","Los Alamos","Other grain",-6.8,"Extreme heat",-8.16
"44031","NM","Luna","Other grain",-4,"Extreme heat",-4.8
"44032","NM","McKinley","Other grain",-3.6,"Extreme heat",-4.32
"44033","NM","Mora","Other grain",-2.9,"Extreme heat",-3.48
"44034","NM","Otero","Other grain",-3.4,"Extreme heat",-4.08
"44035","NM","Quay","Other grain",-4.6,"Extreme heat",-5.52
"44036","NM","Rio Arriba","Other grain",-2.5,"Extreme heat",-3
"44037","NM","Roosevelt","Other grain",-0.1,"Extreme heat",-0.12
"44038","NM","San Juan","Other grain",-3.2,"Extreme heat",-3.84
"44039","NM","San Miguel","Other grain",-4.6,"Extreme heat",-5.52
"44040","NM","Sandoval","Other grain",-6.3,"Extreme heat",-7.56
"44041","NM","Santa Fe","Other grain",-3.9,"Extreme heat",-4.68
"44042","NM","Sierra","Other grain",-1,"Extreme heat",-1.2
"44043","NM","Socorro","Other grain",-4.9,"Extreme heat",-5.88
"44044","NM","Taos","Other grain",-3.9,"Extreme heat",-4.68
"44045","NM","Torrance","Other grain",-1.3,"Extreme heat",-1.56
"44046","NM","Union","Other grain",-0.2,"Extreme heat",-0.24
"44047","NM","Valencia","Other grain",-7,"Extreme heat",-8.4
"44048","NV","Carson City","Other grain",-18.1,"Drought",-21.72
"44049","NV","Churchill","Other grain",-20.4,"Drought",-24.48
"44050","NV","Clark","Other grain",-2.8,"Drought",-3.36
"44051","NV","Douglas","Other grain",-16.9,"Drought",-20.28
"44052","NV","Elko","Other grain",-12.5,"Drought",-15
"44053","NV","Esmeralda","Other grain",-6,"Drought",-7.2
"44054","NV","Eureka","Other grain",-13,"Drought",-15.6
"44055","NV","Humboldt","Other grain",-18.9,"Drought",-22.68
"44056","NV","Lander","Other grain",-14.5,"Drought",-17.4
"44057","NV","Lincoln","Other grain",-3.1,"Drought",-3.72
"44058","NV","Lyon","Other grain",-23.4,"Drought",-28.08
"44059","NV","Mineral","Other grain",-12,"Drought",-14.4
"44060","NV","Nye","Other grain",-4.5,"Drought",-5.4
"44061","NV","Pershing","Other grain",-20.8,"Drought",-24.96
"44062","NV","Storey","Other grain",-25.6,"Drought",-30.72
"44063","NV","Washoe","Other grain",-20.4,"Drought",-24.48
"44064","NV","White Pine","Other grain",-5.7,"Drought",-6.84
"44065","NV","Churchill","Other grain",-3.6,"Extreme heat",-4.32
"44066","NV","Clark","Other grain",-0.1,"Extreme heat",-0.12
"44067","NV","Douglas","Other grain",-0.9,"Extreme heat",-1.08
"44068","NV","Elko","Other grain",-0.4,"Extreme heat",-0.48
"44069","NV","Esmeralda","Other grain",-10.9,"Extreme heat",-13.08
"44070","NV","Eureka","Other grain",-1.7,"Extreme heat",-2.04
"44071","NV","Humboldt","Other grain",-5,"Extreme heat",-6
"44072","NV","Lander","Other grain",-3,"Extreme heat",-3.6
"44073","NV","Lincoln","Other grain",-3.7,"Extreme heat",-4.44
"44074","NV","Lyon","Other grain",-3.5,"Extreme heat",-4.2
"44075","NV","Mineral","Other grain",-3.7,"Extreme heat",-4.44
"44076","NV","Nye","Other grain",-8.5,"Extreme heat",-10.2
"44077","NV","Pershing","Other grain",-2.4,"Extreme heat",-2.88
"44078","NV","Storey","Other grain",-0.7,"Extreme heat",-0.84
"44079","NV","Washoe","Other grain",-1.6,"Extreme heat",-1.92
"44080","NV","White Pine","Other grain",-4.8,"Extreme heat",-5.76
"44081","OH","Adams","Other grain",-6.3,"Drought",-7.56
"44082","OH","Allen","Other grain",-7,"Drought",-8.4
"44083","OH","Ashland","Other grain",-5.7,"Drought",-6.84
"44084","OH","Ashtabula","Other grain",-4.2,"Drought",-5.04
"44085","OH","Athens","Other grain",-5.7,"Drought",-6.84
"44086","OH","Auglaize","Other grain",-7.4,"Drought",-8.88
"44087","OH","Belmont","Other grain",-7.1,"Drought",-8.52
"44088","OH","Brown","Other grain",-4.8,"Drought",-5.76
"44089","OH","Butler","Other grain",-6.2,"Drought",-7.44
"44090","OH","Carroll","Other grain",-8.2,"Drought",-9.84
"44091","OH","Champaign","Other grain",-7.4,"Drought",-8.88
"44092","OH","Clark","Other grain",-8.5,"Drought",-10.2
"44093","OH","Clermont","Other grain",-5.2,"Drought",-6.24
"44094","OH","Clinton","Other grain",-7.4,"Drought",-8.88
"44095","OH","Columbiana","Other grain",-6.9,"Drought",-8.28
"44096","OH","Coshocton","Other grain",-7.1,"Drought",-8.52
"44097","OH","Crawford","Other grain",-6.5,"Drought",-7.8
"44098","OH","Cuyahoga","Other grain",-5.9,"Drought",-7.08
"44099","OH","Darke","Other grain",-8,"Drought",-9.6
"44100","OH","Defiance","Other grain",-17.1,"Drought",-20.52
"44101","OH","Delaware","Other grain",-6,"Drought",-7.2
"44102","OH","Erie","Other grain",-6.2,"Drought",-7.44
"44103","OH","Fairfield","Other grain",-8.2,"Drought",-9.84
"44104","OH","Fayette","Other grain",-8.4,"Drought",-10.08
"44105","OH","Franklin","Other grain",-8.1,"Drought",-9.72
"44106","OH","Fulton","Other grain",-16,"Drought",-19.2
"44107","OH","Gallia","Other grain",-5.4,"Drought",-6.48
"44108","OH","Geauga","Other grain",-4.9,"Drought",-5.88
"44109","OH","Greene","Other grain",-10,"Drought",-12
"44110","OH","Guernsey","Other grain",-6.5,"Drought",-7.8
"44111","OH","Hamilton","Other grain",-5.4,"Drought",-6.48
"44112","OH","Hancock","Other grain",-7.3,"Drought",-8.76
"44113","OH","Hardin","Other grain",-6.9,"Drought",-8.28
"44114","OH","Harrison","Other grain",-7.8,"Drought",-9.36
"44115","OH","Henry","Other grain",-13.5,"Drought",-16.2
"44116","OH","Highland","Other grain",-6.1,"Drought",-7.32
"44117","OH","Hocking","Other grain",-6.7,"Drought",-8.04
"44118","OH","Holmes","Other grain",-6.1,"Drought",-7.32
"44119","OH","Huron","Other grain",-5.8,"Drought",-6.96
"44120","OH","Jackson","Other grain",-6.6,"Drought",-7.92
"44121","OH","Jefferson","Other grain",-6.9,"Drought",-8.28
"44122","OH","Knox","Other grain",-5.5,"Drought",-6.6
"44123","OH","Lake","Other grain",-5,"Drought",-6
"44124","OH","Lake Erie","Other grain",-6.1,"Drought",-7.32
"44125","OH","Lawrence","Other grain",-4.8,"Drought",-5.76
"44126","OH","Licking","Other grain",-6,"Drought",-7.2
"44127","OH","Logan","Other grain",-6.2,"Drought",-7.44
"44128","OH","Lorain","Other grain",-6.6,"Drought",-7.92
"44129","OH","Lucas","Other grain",-8.4,"Drought",-10.08
"44130","OH","Madison","Other grain",-6.8,"Drought",-8.16
"44131","OH","Mahoning","Other grain",-5.2,"Drought",-6.24
"44132","OH","Marion","Other grain",-6.7,"Drought",-8.04
"44133","OH","Medina","Other grain",-6.3,"Drought",-7.56
"44134","OH","Meigs","Other grain",-4.6,"Drought",-5.52
"44135","OH","Mercer","Other grain",-7.6,"Drought",-9.12
"44136","OH","Miami","Other grain",-8.6,"Drought",-10.32
"44137","OH","Monroe","Other grain",-6.7,"Drought",-8.04
"44138","OH","Montgomery","Other grain",-11.1,"Drought",-13.32
"44139","OH","Morgan","Other grain",-5.4,"Drought",-6.48
"44140","OH","Morrow","Other grain",-5.2,"Drought",-6.24
"44141","OH","Muskingum","Other grain",-6,"Drought",-7.2
"44142","OH","Noble","Other grain",-6.3,"Drought",-7.56
"44143","OH","Ottawa","Other grain",-5.9,"Drought",-7.08
"44144","OH","Paulding","Other grain",-11.9,"Drought",-14.28
"44145","OH","Perry","Other grain",-6.2,"Drought",-7.44
"44146","OH","Pickaway","Other grain",-10.4,"Drought",-12.48
"44147","OH","Pike","Other grain",-9.7,"Drought",-11.64
"44148","OH","Portage","Other grain",-5,"Drought",-6
"44149","OH","Preble","Other grain",-9.6,"Drought",-11.52
"44150","OH","Putnam","Other grain",-7.6,"Drought",-9.12
"44151","OH","Richland","Other grain",-5.6,"Drought",-6.72
"44152","OH","Ross","Other grain",-9.5,"Drought",-11.4
"44153","OH","Sandusky","Other grain",-6,"Drought",-7.2
"44154","OH","Scioto","Other grain",-8.5,"Drought",-10.2
